id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,a_quitte_l_entreprise_norm,present_in_eval,present_in_sondage
1812,39,m,4127,divorcé(e),commercial,cadre commercial,2,80,7,2,1,3,3,2,4,4,3,E_1812,3,non,18 %,non,1,6,1,20,3,infra & cloud,y,frequent,2,2,0,True,True
1813,43,m,2438,célibataire,consulting,assistant de direction,4,80,7,3,2,1,3,1,3,3,2,E_1813,3,non,13 %,non,0,2,1,9,3,infra & cloud,y,aucun,1,2,0,True,True
1814,41,m,6870,célibataire,consulting,manager,3,80,11,3,2,2,4,2,2,1,1,E_1814,3,non,12 %,non,0,3,1,5,3,infra & cloud,y,occasionnel,1,2,0,True,True
1815,41,f,10447,divorcé(e),commercial,cadre commercial,0,80,23,22,14,3,3,3,3,4,4,E_1815,3,oui,13 %,non,1,3,1,4,1,marketing,y,occasionnel,13,5,0,True,True
1816,30,f,9667,célibataire,consulting,tech lead,9,80,9,7,7,1,3,3,3,2,3,E_1816,3,non,14 %,non,0,3,1,10,3,transformation digitale,y,occasionnel,0,2,0,True,True
1818,26,f,2148,marié(e),ressources humaines,ressources humaines,0,80,6,5,1,4,3,1,2,3,3,E_1818,3,oui,11 %,oui,0,3,1,20,2,transformation digitale,y,occasionnel,1,4,1,True,True
1821,46,f,8926,marié(e),consulting,manager,4,80,13,9,7,4,3,2,2,4,4,E_1821,4,non,22 %,oui,1,2,1,21,2,transformation digitale,y,occasionnel,3,7,1,True,True
1822,40,f,6513,divorcé(e),consulting,manager,4,80,12,5,3,3,3,2,4,4,3,E_1822,3,non,17 %,non,1,3,1,1,3,infra & cloud,y,occasionnel,0,3,0,True,True
1823,34,m,6799,marié(e),commercial,cadre commercial,1,80,10,10,8,2,4,2,3,3,3,E_1823,4,non,21 %,non,2,5,1,8,2,entrepreunariat,y,occasionnel,4,8,0,True,True
1824,58,m,16291,divorcé(e),commercial,senior manager,4,80,37,16,9,2,3,4,2,4,2,E_1824,4,non,22 %,non,1,0,1,2,3,transformation digitale,y,aucun,14,14,0,True,True
1826,35,m,2705,marié(e),consulting,consultant,0,80,6,5,4,2,1,1,3,2,4,E_1826,3,non,16 %,non,1,2,1,23,4,transformation digitale,y,occasionnel,0,3,0,True,True
1827,47,f,10333,divorcé(e),consulting,tech lead,8,80,28,22,11,3,2,3,2,3,3,E_1827,3,oui,12 %,non,1,4,1,4,3,infra & cloud,y,occasionnel,14,10,0,True,True
1829,40,f,4448,divorcé(e),consulting,manager,2,80,15,7,4,2,3,2,1,2,3,E_1829,3,non,12 %,non,1,3,1,12,3,infra & cloud,y,occasionnel,7,7,0,True,True
1830,54,f,6854,marié(e),consulting,assistant de direction,4,80,14,7,1,4,3,2,4,2,2,E_1830,3,non,15 %,non,1,2,1,7,4,transformation digitale,y,occasionnel,1,7,0,True,True
1833,31,f,9637,marié(e),commercial,cadre commercial,2,80,9,3,2,1,3,3,1,4,3,E_1833,3,non,14 %,non,2,3,1,7,4,marketing,y,frequent,2,2,0,True,True
1834,28,f,3591,marié(e),consulting,assistant de direction,1,80,3,3,2,3,3,1,1,3,3,E_1834,4,non,25 %,non,1,3,1,1,3,transformation digitale,y,occasionnel,1,2,0,True,True
1835,38,f,5405,marié(e),commercial,représentant commercial,2,80,20,4,2,2,1,2,4,1,2,E_1835,4,oui,20 %,non,2,4,1,2,4,marketing,y,occasionnel,0,3,0,True,True
1836,26,m,4684,célibataire,commercial,cadre commercial,1,80,5,5,3,3,3,2,4,1,3,E_1836,3,non,13 %,non,0,4,1,10,3,transformation digitale,y,occasionnel,1,2,0,True,True
1837,58,m,15787,marié(e),consulting,directeur technique,2,80,23,2,2,1,3,4,3,2,3,E_1837,3,oui,14 %,non,0,3,1,15,4,infra & cloud,y,frequent,2,2,0,True,True
1839,18,f,1514,célibataire,consulting,assistant de direction,1,80,0,0,0,2,3,1,3,3,1,E_1839,3,non,16 %,non,0,4,1,14,3,transformation digitale,y,aucun,0,0,0,True,True
1842,31,m,2956,marié(e),ressources humaines,ressources humaines,0,80,2,1,0,4,4,1,1,3,3,E_1842,3,non,17 %,oui,0,4,1,18,5,ressources humaines,y,occasionnel,0,0,1,True,True
1844,29,m,2335,divorcé(e),ressources humaines,ressources humaines,4,80,4,2,2,1,2,1,1,4,3,E_1844,3,oui,15 %,oui,3,3,1,13,3,ressources humaines,y,occasionnel,2,0,1,True,True
1845,45,f,5154,marié(e),commercial,cadre commercial,4,80,10,8,7,3,3,2,3,2,4,E_1845,4,non,22 %,non,2,3,1,2,4,infra & cloud,y,aucun,5,7,0,True,True
1847,36,f,6962,marié(e),consulting,assistant de direction,4,80,15,1,0,4,3,2,2,4,3,E_1847,4,oui,22 %,non,1,2,1,2,4,autre,y,occasionnel,0,0,0,True,True
1849,43,m,5675,marié(e),commercial,cadre commercial,1,80,7,7,7,1,3,2,4,3,3,E_1849,4,non,20 %,non,1,5,1,2,4,infra & cloud,y,frequent,7,7,0,True,True
1850,27,f,2379,célibataire,consulting,consultant,0,80,6,5,4,4,3,1,4,3,2,E_1850,3,oui,14 %,non,0,3,1,5,2,infra & cloud,y,frequent,0,2,0,True,True
1852,29,m,3812,marié(e),consulting,consultant,1,80,11,11,8,4,3,1,4,2,4,E_1852,3,non,13 %,non,0,3,1,20,1,transformation digitale,y,frequent,3,10,0,True,True
1853,32,m,4648,célibataire,commercial,cadre commercial,8,80,4,0,0,4,3,2,4,3,4,E_1853,3,non,13 %,non,0,2,1,10,4,marketing,y,frequent,0,0,0,True,True
1854,42,m,2936,marié(e),consulting,assistant de direction,3,80,10,6,3,3,3,1,3,2,2,E_1854,4,non,22 %,non,2,1,1,10,4,entrepreunariat,y,aucun,3,3,0,True,True
1856,47,f,2105,célibataire,consulting,consultant,4,80,7,2,2,2,3,1,3,3,3,E_1856,3,non,12 %,non,0,2,1,9,4,infra & cloud,y,occasionnel,2,0,0,True,True
1857,46,m,8578,divorcé(e),consulting,tech lead,3,80,12,9,8,4,3,3,4,3,2,E_1857,3,non,14 %,non,1,4,1,2,2,infra & cloud,y,occasionnel,4,7,0,True,True
1858,28,m,2706,divorcé(e),ressources humaines,ressources humaines,1,80,3,3,2,3,3,1,4,2,3,E_1858,3,non,15 %,non,1,2,1,1,2,infra & cloud,y,aucun,2,2,0,True,True
1859,29,m,6384,divorcé(e),consulting,manager,8,80,11,7,0,4,1,2,3,4,3,E_1859,3,non,17 %,non,2,3,1,29,1,infra & cloud,y,occasionnel,1,6,0,True,True
1860,42,m,3968,célibataire,consulting,consultant,4,80,8,0,0,4,3,1,3,4,3,E_1860,3,non,13 %,non,0,3,1,8,3,infra & cloud,y,occasionnel,0,0,0,True,True
1862,32,m,9907,célibataire,commercial,cadre commercial,7,80,7,2,2,3,2,2,2,3,2,E_1862,3,oui,12 %,oui,0,3,1,2,4,marketing,y,occasionnel,2,2,1,True,True
1863,46,f,13225,divorcé(e),commercial,cadre commercial,2,80,25,19,17,1,4,4,1,4,3,E_1863,3,non,12 %,non,1,5,1,3,3,entrepreunariat,y,occasionnel,2,8,0,True,True
1864,27,f,3540,marié(e),commercial,représentant commercial,1,80,9,9,8,2,2,2,3,4,3,E_1864,4,non,21 %,non,1,5,1,23,1,transformation digitale,y,occasionnel,5,8,0,True,True
1865,29,m,2804,marié(e),ressources humaines,ressources humaines,1,80,1,1,0,4,2,1,2,4,3,E_1865,3,non,11 %,non,0,3,1,6,1,transformation digitale,y,occasionnel,0,0,0,True,True
1866,43,f,19392,marié(e),consulting,senior manager,7,80,21,16,12,1,2,5,3,4,3,E_1866,3,non,13 %,non,0,2,1,6,3,transformation digitale,y,occasionnel,6,14,0,True,True
1867,48,m,19665,marié(e),consulting,directeur technique,4,80,29,22,10,4,2,5,2,4,3,E_1867,3,non,12 %,non,0,3,1,10,3,infra & cloud,y,occasionnel,12,9,0,True,True
1868,29,m,2439,célibataire,consulting,assistant de direction,1,80,1,1,0,4,2,1,4,2,2,E_1868,4,oui,24 %,oui,0,3,1,24,2,infra & cloud,y,frequent,1,0,1,True,True
1869,46,f,7314,marié(e),commercial,cadre commercial,5,80,14,8,7,3,3,3,2,3,3,E_1869,4,non,21 %,oui,3,2,1,10,3,infra & cloud,y,occasionnel,0,7,1,True,True
1870,27,f,4774,marié(e),consulting,assistant de direction,0,80,8,7,6,4,2,1,1,4,2,E_1870,3,non,19 %,non,1,2,1,15,3,infra & cloud,y,frequent,7,3,0,True,True
1871,39,m,3902,divorcé(e),consulting,assistant de direction,8,80,7,2,2,4,3,2,4,2,3,E_1871,3,non,14 %,non,3,2,1,19,4,autre,y,occasionnel,2,2,0,True,True
1873,55,m,2662,marié(e),consulting,assistant de direction,8,80,19,5,2,2,2,1,4,2,4,E_1873,4,non,20 %,non,1,2,1,2,4,entrepreunariat,y,occasionnel,0,4,0,True,True
1875,28,f,2856,marié(e),commercial,représentant commercial,1,80,1,1,0,2,3,1,2,4,3,E_1875,3,non,19 %,non,1,3,1,3,3,transformation digitale,y,occasionnel,0,0,0,True,True
1876,30,m,1081,célibataire,commercial,représentant commercial,1,80,1,1,0,2,3,1,4,3,2,E_1876,3,non,13 %,oui,0,3,1,9,3,transformation digitale,y,occasionnel,0,0,1,True,True
1878,22,m,2472,célibataire,consulting,assistant de direction,1,80,1,1,0,4,3,1,2,1,3,E_1878,4,oui,23 %,oui,0,2,1,7,1,infra & cloud,y,occasionnel,0,0,1,True,True
1880,36,f,5673,marié(e),commercial,cadre commercial,1,80,10,10,9,2,2,2,3,1,3,E_1880,3,oui,13 %,non,1,4,1,10,4,entrepreunariat,y,occasionnel,1,7,0,True,True
1881,31,m,4197,divorcé(e),consulting,consultant,1,80,10,10,8,2,3,2,3,1,3,E_1881,3,non,11 %,non,1,2,1,20,3,infra & cloud,y,occasionnel,0,2,0,True,True
1882,34,m,9713,marié(e),commercial,cadre commercial,2,80,9,5,3,3,3,3,4,4,3,E_1882,3,oui,13 %,non,3,3,1,4,3,infra & cloud,y,occasionnel,1,0,0,True,True
1883,29,m,2062,célibataire,consulting,consultant,3,80,11,3,2,4,3,1,1,2,3,E_1883,3,non,14 %,non,0,2,1,7,3,infra & cloud,y,occasionnel,1,2,0,True,True
1885,37,m,4284,marié(e),consulting,assistant de direction,5,80,16,5,3,4,3,2,1,3,3,E_1885,4,oui,22 %,non,1,2,1,7,4,transformation digitale,y,occasionnel,0,4,0,True,True
1886,35,f,4788,marié(e),consulting,tech lead,0,80,4,3,2,4,2,2,2,4,3,E_1886,3,oui,11 %,non,0,2,1,16,2,autre,y,occasionnel,0,2,0,True,True
1888,45,f,5906,marié(e),consulting,tech lead,0,80,10,9,8,2,2,2,4,4,2,E_1888,3,non,13 %,non,2,2,1,25,2,infra & cloud,y,occasionnel,3,8,0,True,True
1890,36,m,3886,célibataire,ressources humaines,ressources humaines,1,80,10,10,1,2,2,2,4,4,2,E_1890,4,non,21 %,non,0,2,1,2,1,ressources humaines,y,frequent,0,8,0,True,True
1892,40,m,16823,divorcé(e),consulting,senior manager,2,80,22,19,7,1,3,4,1,1,3,E_1892,3,non,11 %,non,1,3,1,1,4,infra & cloud,y,occasionnel,11,16,0,True,True
1893,26,f,2933,marié(e),consulting,assistant de direction,1,80,1,1,0,2,2,1,3,3,2,E_1893,3,oui,13 %,non,1,3,1,1,2,infra & cloud,y,occasionnel,1,0,0,True,True
1898,27,f,6500,célibataire,commercial,cadre commercial,0,80,9,8,7,1,4,2,3,2,2,E_1898,3,non,14 %,non,0,5,1,2,2,transformation digitale,y,occasionnel,0,7,0,True,True
1900,48,f,17174,divorcé(e),consulting,senior manager,3,80,24,22,17,4,3,4,4,2,3,E_1900,3,non,11 %,non,1,3,1,22,3,transformation digitale,y,frequent,4,7,0,True,True
1903,44,m,5033,marié(e),consulting,manager,2,80,10,2,0,2,4,2,1,4,3,E_1903,3,non,15 %,non,1,5,1,1,4,infra & cloud,y,occasionnel,2,2,0,True,True
1905,34,m,2307,marié(e),consulting,assistant de direction,1,80,5,5,2,4,1,1,1,2,3,E_1905,4,oui,23 %,oui,1,2,1,16,4,entrepreunariat,y,aucun,3,0,1,True,True
1907,56,m,2587,célibataire,consulting,consultant,1,80,5,4,2,1,3,1,4,4,3,E_1907,3,non,16 %,oui,0,3,1,24,2,infra & cloud,y,occasionnel,1,0,1,True,True
1908,36,m,5507,marié(e),commercial,cadre commercial,2,80,12,4,2,3,2,2,2,3,1,E_1908,3,non,16 %,non,2,1,1,17,2,marketing,y,occasionnel,1,3,0,True,True
1909,41,f,4393,marié(e),commercial,cadre commercial,5,80,14,5,4,3,3,2,2,3,3,E_1909,4,non,21 %,non,1,3,1,8,3,marketing,y,occasionnel,1,4,0,True,True
1911,42,m,13348,marié(e),consulting,directeur technique,9,80,18,13,7,3,3,3,1,2,4,E_1911,3,non,13 %,non,1,3,1,6,3,transformation digitale,y,occasionnel,5,7,0,True,True
1912,31,f,6583,divorcé(e),commercial,cadre commercial,2,80,8,5,2,3,3,2,4,4,3,E_1912,3,oui,11 %,non,1,2,1,10,2,transformation digitale,y,occasionnel,1,4,0,True,True
1915,34,f,8103,marié(e),commercial,cadre commercial,3,80,9,4,2,4,2,2,4,3,2,E_1915,3,oui,12 %,non,0,3,1,3,1,transformation digitale,y,occasionnel,0,1,0,True,True
1916,31,f,3978,divorcé(e),consulting,consultant,8,80,4,2,2,1,4,1,3,2,2,E_1916,3,non,12 %,non,1,0,1,4,3,transformation digitale,y,occasionnel,2,2,0,True,True
1918,26,m,2544,marié(e),consulting,consultant,0,80,8,7,7,3,4,1,4,1,3,E_1918,3,non,18 %,non,1,3,1,6,3,autre,y,frequent,7,7,0,True,True
1922,45,m,5399,célibataire,consulting,manager,4,80,12,4,2,2,3,2,3,3,3,E_1922,3,non,12 %,non,0,3,1,1,4,transformation digitale,y,frequent,0,3,0,True,True
1924,33,m,5487,célibataire,commercial,cadre commercial,1,80,10,10,4,2,3,2,3,2,2,E_1924,3,non,14 %,non,0,2,1,10,4,marketing,y,occasionnel,0,9,0,True,True
1927,28,m,6834,marié(e),commercial,cadre commercial,1,80,7,7,7,3,2,2,4,3,3,E_1927,3,oui,12 %,non,1,2,1,1,2,infra & cloud,y,frequent,0,7,0,True,True
1928,29,m,1091,célibataire,commercial,représentant commercial,1,80,1,1,0,3,4,1,1,4,3,E_1928,3,non,17 %,oui,0,3,1,24,3,entrepreunariat,y,frequent,0,0,1,True,True
1929,39,f,5736,marié(e),commercial,cadre commercial,6,80,10,3,2,1,1,2,3,3,3,E_1929,3,non,19 %,non,1,1,1,21,4,infra & cloud,y,aucun,1,2,0,True,True
1931,27,m,2226,marié(e),consulting,assistant de direction,1,80,6,5,3,2,3,1,2,3,2,E_1931,3,non,11 %,non,1,3,1,2,4,entrepreunariat,y,occasionnel,1,2,0,True,True
1932,34,m,5747,marié(e),consulting,assistant de direction,1,80,16,15,10,3,2,2,4,2,3,E_1932,3,oui,15 %,non,0,3,1,22,4,autre,y,frequent,6,11,0,True,True
1933,28,f,9854,célibataire,commercial,cadre commercial,3,80,6,2,0,4,3,2,3,4,3,E_1933,3,oui,11 %,oui,0,0,1,13,2,marketing,y,occasionnel,2,2,1,True,True
1934,47,m,5467,marié(e),consulting,assistant de direction,8,80,16,8,7,3,3,2,2,3,4,E_1934,3,non,18 %,non,1,4,1,14,4,entrepreunariat,y,aucun,1,7,0,True,True
1935,56,f,5380,marié(e),commercial,cadre commercial,4,80,6,0,0,4,2,2,1,3,3,E_1935,3,non,16 %,non,1,3,1,11,5,marketing,y,occasionnel,0,0,0,True,True
1936,39,m,5151,marié(e),consulting,tech lead,1,80,10,10,0,1,3,2,1,4,3,E_1936,4,non,25 %,non,1,3,1,9,2,transformation digitale,y,occasionnel,7,9,0,True,True
1937,38,f,2133,divorcé(e),consulting,assistant de direction,1,80,20,20,11,4,2,2,2,3,3,E_1937,3,oui,16 %,non,1,3,1,8,3,transformation digitale,y,frequent,0,7,0,True,True
1938,58,f,17875,marié(e),commercial,senior manager,4,80,29,1,0,4,3,4,4,3,2,E_1938,3,oui,13 %,non,1,2,1,21,3,infra & cloud,y,occasionnel,0,0,0,True,True
1939,32,f,2432,célibataire,consulting,assistant de direction,3,80,8,4,1,1,4,1,3,1,3,E_1939,3,oui,14 %,oui,0,2,1,5,2,infra & cloud,y,frequent,0,3,1,True,True
1940,38,m,4771,divorcé(e),consulting,assistant de direction,2,80,10,5,2,2,3,1,4,4,4,E_1940,3,non,19 %,non,2,0,1,9,2,infra & cloud,y,occasionnel,0,3,0,True,True
1941,49,m,19161,marié(e),consulting,directeur technique,3,80,28,5,4,2,3,5,4,4,3,E_1941,3,non,15 %,non,0,3,1,2,1,infra & cloud,y,frequent,4,3,0,True,True
1943,42,m,5087,divorcé(e),commercial,cadre commercial,3,80,14,0,0,2,3,2,4,3,3,E_1943,3,oui,12 %,non,2,4,1,12,4,marketing,y,occasionnel,0,0,0,True,True
1944,27,f,2863,marié(e),ressources humaines,ressources humaines,1,80,1,1,0,1,2,1,2,1,3,E_1944,3,non,12 %,oui,0,2,1,22,3,ressources humaines,y,frequent,0,0,1,True,True
1945,35,m,5561,marié(e),commercial,cadre commercial,0,80,6,5,3,2,3,2,1,4,1,E_1945,3,non,16 %,non,1,2,1,18,4,transformation digitale,y,occasionnel,0,4,0,True,True
1947,28,m,2144,célibataire,consulting,assistant de direction,1,80,5,5,3,3,3,1,3,3,2,E_1947,3,non,14 %,non,0,3,1,16,3,transformation digitale,y,aucun,1,4,0,True,True
1948,31,m,3065,divorcé(e),consulting,assistant de direction,1,80,4,4,2,3,3,1,1,4,4,E_1948,3,oui,13 %,non,1,3,1,3,2,transformation digitale,y,aucun,2,3,0,True,True
1949,36,m,2810,marié(e),consulting,consultant,1,80,5,5,4,1,4,1,2,2,3,E_1949,4,non,22 %,non,0,3,1,9,4,infra & cloud,y,aucun,0,2,0,True,True
1950,34,m,9888,célibataire,commercial,cadre commercial,1,80,14,14,8,1,3,3,4,1,2,E_1950,4,non,21 %,non,0,3,1,1,3,marketing,y,occasionnel,2,1,0,True,True
1951,34,m,8628,divorcé(e),commercial,cadre commercial,1,80,9,8,7,4,3,3,3,3,2,E_1951,3,non,18 %,non,1,2,1,13,4,transformation digitale,y,occasionnel,1,1,0,True,True
1952,26,m,2867,célibataire,consulting,consultant,0,80,8,7,7,3,3,1,1,4,2,E_1952,3,non,13 %,non,0,6,1,1,3,transformation digitale,y,occasionnel,7,6,0,True,True
1954,29,m,5373,marié(e),consulting,manager,0,80,6,5,3,1,3,2,1,1,2,E_1954,3,non,12 %,non,1,5,1,1,3,infra & cloud,y,occasionnel,0,2,0,True,True
1955,32,f,6667,divorcé(e),consulting,manager,5,80,9,5,1,3,3,2,4,2,3,E_1955,3,non,18 %,non,1,6,1,15,4,transformation digitale,y,aucun,1,2,0,True,True
1956,31,m,5003,marié(e),consulting,assistant de direction,1,80,10,10,8,4,1,2,1,2,3,E_1956,4,non,21 %,non,0,6,1,1,3,infra & cloud,y,frequent,8,7,0,True,True
1960,28,m,2367,divorcé(e),consulting,consultant,5,80,6,4,1,3,2,1,4,1,2,E_1960,3,non,12 %,oui,1,2,1,17,3,entrepreunariat,y,occasionnel,0,3,1,True,True
1961,38,m,2858,célibataire,commercial,représentant commercial,4,80,20,1,0,1,2,1,1,1,2,E_1961,3,non,14 %,non,0,3,1,1,3,infra & cloud,y,occasionnel,0,0,0,True,True
1962,35,f,5204,marié(e),commercial,cadre commercial,1,80,10,10,8,3,3,2,4,4,3,E_1962,3,oui,11 %,non,0,2,1,7,4,infra & cloud,y,occasionnel,0,9,0,True,True
1965,27,m,4105,célibataire,commercial,cadre commercial,1,80,7,7,7,4,3,2,4,1,3,E_1965,3,non,14 %,non,0,5,1,9,3,marketing,y,occasionnel,0,7,0,True,True
1966,32,m,9679,célibataire,consulting,tech lead,8,80,8,1,0,4,2,2,4,2,3,E_1966,4,non,24 %,non,0,1,1,5,4,infra & cloud,y,occasionnel,0,0,0,True,True
1967,31,m,5617,marié(e),commercial,cadre commercial,1,80,10,10,7,1,3,2,4,3,3,E_1967,3,oui,11 %,oui,0,4,1,26,4,marketing,y,frequent,0,8,1,True,True
1968,53,m,10448,célibataire,commercial,cadre commercial,6,80,15,2,2,1,3,3,1,2,2,E_1968,3,oui,13 %,oui,0,2,1,24,4,infra & cloud,y,occasionnel,2,2,1,True,True
1969,54,f,2897,marié(e),consulting,assistant de direction,3,80,9,4,3,1,3,2,3,3,2,E_1969,3,non,11 %,non,2,6,1,9,2,infra & cloud,y,occasionnel,2,3,0,True,True
1970,33,m,5968,divorcé(e),consulting,manager,1,80,9,9,7,4,3,2,3,3,3,E_1970,4,non,20 %,non,3,2,1,7,2,infra & cloud,y,frequent,2,8,0,True,True
1971,43,m,7510,marié(e),consulting,manager,1,80,10,10,9,1,3,3,3,2,3,E_1971,3,non,17 %,non,1,1,1,11,3,infra & cloud,y,occasionnel,0,9,0,True,True
1972,38,m,2991,marié(e),ressources humaines,ressources humaines,0,80,7,6,2,4,3,1,2,2,3,E_1972,3,oui,11 %,non,1,2,1,1,4,autre,y,frequent,1,2,0,True,True
1973,55,m,19636,marié(e),ressources humaines,senior manager,4,80,35,10,9,3,4,5,2,1,3,E_1973,3,oui,18 %,non,1,0,1,26,4,ressources humaines,y,occasionnel,1,4,0,True,True
1974,31,f,1129,divorcé(e),consulting,consultant,1,80,1,1,0,4,1,1,4,3,3,E_1974,3,oui,11 %,non,3,4,1,2,1,transformation digitale,y,occasionnel,0,0,0,True,True
1975,39,m,13341,célibataire,commercial,cadre commercial,0,80,21,20,8,2,3,4,1,1,3,E_1975,3,non,12 %,non,0,3,1,15,4,marketing,y,occasionnel,11,10,0,True,True
1976,42,m,4332,célibataire,consulting,assistant de direction,1,80,20,20,9,4,2,2,3,4,3,E_1976,3,non,12 %,non,0,2,1,23,2,infra & cloud,y,aucun,3,7,0,True,True
1979,31,f,11031,marié(e),consulting,directeur technique,4,80,13,11,7,3,3,3,3,3,4,E_1979,4,non,20 %,non,1,2,1,10,3,transformation digitale,y,aucun,4,8,0,True,True
1980,54,f,4440,célibataire,consulting,tech lead,6,80,9,5,2,3,3,2,1,4,3,E_1980,3,oui,19 %,non,0,3,1,10,3,transformation digitale,y,occasionnel,1,4,0,True,True
1981,24,m,4617,célibataire,consulting,manager,1,80,4,4,3,2,2,2,3,2,2,E_1981,3,non,12 %,non,0,2,1,1,2,infra & cloud,y,occasionnel,1,2,0,True,True
1982,23,m,2647,célibataire,consulting,consultant,1,80,5,5,2,4,3,1,4,3,4,E_1982,3,non,13 %,non,0,6,1,12,2,autre,y,occasionnel,1,4,0,True,True
1985,40,f,6323,marié(e),consulting,consultant,1,80,10,10,9,4,3,2,3,1,4,E_1985,3,non,11 %,non,1,2,1,11,3,entrepreunariat,y,frequent,9,4,0,True,True
1986,40,f,5677,marié(e),commercial,cadre commercial,3,80,15,11,8,2,3,2,2,3,3,E_1986,3,non,14 %,non,1,4,1,2,2,marketing,y,occasionnel,5,10,0,True,True
1987,25,f,2187,marié(e),ressources humaines,ressources humaines,4,80,6,2,0,3,3,1,2,3,3,E_1987,3,non,14 %,non,0,3,1,2,3,ressources humaines,y,occasionnel,1,2,0,True,True
1989,30,m,3748,marié(e),consulting,consultant,1,80,12,12,8,4,3,1,2,3,2,E_1989,3,non,13 %,non,0,6,1,1,2,transformation digitale,y,occasionnel,1,7,0,True,True
1992,25,m,3977,divorcé(e),consulting,consultant,6,80,7,2,2,4,3,1,3,3,2,E_1992,3,oui,19 %,non,1,2,1,2,1,autre,y,occasionnel,0,2,0,True,True
1993,47,m,8633,célibataire,consulting,manager,2,80,25,17,14,1,3,3,3,2,3,E_1993,4,non,23 %,non,0,3,1,25,3,transformation digitale,y,occasionnel,12,11,0,True,True
1994,33,m,2008,divorcé(e),consulting,consultant,1,80,1,1,1,2,2,1,3,3,2,E_1994,3,non,12 %,non,3,2,1,1,2,transformation digitale,y,aucun,0,0,0,True,True
1995,38,m,4440,marié(e),commercial,cadre commercial,0,80,16,15,13,4,3,2,2,1,3,E_1995,3,non,15 %,non,2,3,1,1,4,infra & cloud,y,occasionnel,5,8,0,True,True
1996,31,m,3067,marié(e),commercial,représentant commercial,0,80,3,2,2,1,3,1,3,3,3,E_1996,3,non,19 %,non,1,1,1,2,2,infra & cloud,y,occasionnel,1,2,0,True,True
1997,38,m,5321,marié(e),consulting,tech lead,2,80,10,8,3,1,2,2,3,4,3,E_1997,3,non,11 %,non,1,1,1,6,4,infra & cloud,y,frequent,7,7,0,True,True
1998,42,m,5410,divorcé(e),consulting,assistant de direction,6,80,9,4,3,4,3,2,1,3,2,E_1998,3,oui,17 %,non,1,3,1,18,4,infra & cloud,y,occasionnel,1,2,0,True,True
1999,41,m,2782,marié(e),consulting,assistant de direction,3,80,12,5,3,4,3,1,4,1,3,E_1999,4,non,22 %,non,1,3,1,1,3,infra & cloud,y,occasionnel,1,0,0,True,True
2000,47,f,11957,marié(e),consulting,directeur technique,0,80,14,13,8,3,3,3,2,1,1,E_2000,3,non,18 %,non,2,3,1,1,1,transformation digitale,y,aucun,5,12,0,True,True
2003,35,m,2660,marié(e),consulting,consultant,7,80,5,2,2,4,3,1,3,3,3,E_2003,3,oui,11 %,non,1,3,1,11,4,transformation digitale,y,occasionnel,2,2,0,True,True
2007,22,m,3375,célibataire,consulting,assistant de direction,0,80,4,3,2,4,3,1,3,4,4,E_2007,3,non,12 %,non,0,2,1,1,2,infra & cloud,y,occasionnel,1,2,0,True,True
2008,35,m,5098,célibataire,consulting,assistant de direction,1,80,10,10,7,2,3,2,3,2,3,E_2008,3,non,19 %,non,0,5,1,9,4,transformation digitale,y,occasionnel,0,8,0,True,True
2009,33,f,4878,marié(e),consulting,manager,0,80,10,9,7,2,3,2,4,1,3,E_2009,3,oui,13 %,non,1,6,1,15,2,transformation digitale,y,occasionnel,8,1,0,True,True
2010,32,f,2837,célibataire,consulting,consultant,1,80,6,6,2,3,2,1,2,3,3,E_2010,3,non,13 %,non,0,3,1,29,4,infra & cloud,y,occasionnel,4,1,0,True,True
2012,40,m,2406,marié(e),consulting,consultant,8,80,8,1,0,1,3,1,4,3,2,E_2012,3,non,19 %,non,2,3,1,1,4,infra & cloud,y,occasionnel,0,0,0,True,True
2013,32,m,2269,marié(e),commercial,représentant commercial,0,80,3,2,2,2,2,1,2,2,3,E_2013,3,non,14 %,non,1,2,1,1,4,transformation digitale,y,occasionnel,2,2,0,True,True
2014,39,m,4108,célibataire,consulting,assistant de direction,7,80,18,7,7,1,3,2,4,1,3,E_2014,3,non,13 %,non,0,2,1,24,1,infra & cloud,y,occasionnel,1,7,0,True,True
2015,38,f,13206,marié(e),consulting,directeur technique,3,80,20,18,16,2,1,3,3,1,3,E_2015,3,non,12 %,non,1,3,1,10,3,transformation digitale,y,occasionnel,1,11,0,True,True
2016,32,f,10422,marié(e),commercial,cadre commercial,1,80,14,14,10,3,3,3,4,3,3,E_2016,3,non,19 %,non,2,3,1,1,4,marketing,y,occasionnel,5,7,0,True,True
